lexisOnTextAE-id	lexicalTextAE-span	lexisDic-id	Dic-id	PubMed-id	Registered	LastUpdated
lexisOnTextAE-id_2606	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/24739343/spans/1426-1437	lexisDic-id_260	Dic-id_260	24739343	2021-09-12	2021-09-19
lexisOnTextAE-id_2607	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/24739343/spans/1441-1447	lexisDic-id_1341	Dic-id_1369	24739343	2021-09-12	2021-09-19
lexisOnTextAE-id_2608	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32640245/spans/127-131	lexisDic-id_257	Dic-id_257	32640245	2021-09-15	2021-09-19
lexisOnTextAE-id_2609	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32640245/spans/150-159	lexisDic-id_1507	Dic-id_1536	32640245	2021-09-15	2021-09-19
lexisOnTextAE-id_2610	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32640245/spans/160-165	lexisDic-id_1508	Dic-id_1537	32640245	2021-09-15	2021-09-19
lexisOnTextAE-id_2611	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32640245/spans/174-180	lexisDic-id_1509	Dic-id_1538	32640245	2021-09-15	2021-09-19
lexisOnTextAE-id_2612	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32640245/spans/181-188	lexisDic-id_1347	Dic-id_1375	32640245	2021-09-15	2021-09-19
lexisOnTextAE-id_2613	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32640245/spans/199-205	lexisDic-id_397	Dic-id_408	32640245	2021-09-15	2021-09-19
lexisOnTextAE-id_2614	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32640245/spans/216-221	lexisDic-id_226	Dic-id_226	32640245	2021-09-15	2021-09-19
lexisOnTextAE-id_2615	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32640245/spans/223-229	lexisDic-id_1278	Dic-id_1305	32640245	2021-09-15	2021-09-19
lexisOnTextAE-id_2616	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32640245/spans/249-271	lexisDic-id_1510	Dic-id_1539	32640245	2021-09-15	2021-09-19
lexisOnTextAE-id_2617	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32640245/spans/282-286	lexisDic-id_257	Dic-id_257	32640245	2021-09-15	2021-09-19
lexisOnTextAE-id_2618	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32640245/spans/298-306	lexisDic-id_1511	Dic-id_1540	32640245	2021-09-15	2021-09-19
lexisOnTextAE-id_2619	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32640245/spans/313-320	lexisDic-id_1347	Dic-id_1375	32640245	2021-09-15	2021-09-19
lexisOnTextAE-id_2620	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32640245/spans/321-328	lexisDic-id_942	Dic-id_963	32640245	2021-09-15	2021-09-19
lexisOnTextAE-id_2621	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32640245/spans/329-340	lexisDic-id_1512	Dic-id_1541	32640245	2021-09-15	2021-09-19
lexisOnTextAE-id_2622	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32640245/spans/364-368	lexisDic-id_257	Dic-id_257	32640245	2021-09-15	2021-09-19
lexisOnTextAE-id_2623	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32640245/spans/383-392	lexisDic-id_1447	Dic-id_1475	32640245	2021-09-15	2021-09-19
lexisOnTextAE-id_2624	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32640245/spans/394-398	lexisDic-id_257	Dic-id_257	32640245	2021-09-15	2021-09-19
lexisOnTextAE-id_2625	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32640245/spans/399-403	lexisDic-id_1513	Dic-id_1542	32640245	2021-09-15	2021-09-19
lexisOnTextAE-id_2626	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32640245/spans/404-408	lexisDic-id_1514	Dic-id_1543	32640245	2021-09-15	2021-09-19
lexisOnTextAE-id_2627	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32640245/spans/409-415	lexisDic-id_1515	Dic-id_1544	32640245	2021-09-15	2021-09-19
lexisOnTextAE-id_2628	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32640245/spans/421-434	lexisDic-id_1516	Dic-id_1545	32640245	2021-09-15	2021-09-19
lexisOnTextAE-id_2629	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32640245/spans/435-439	lexisDic-id_1517	Dic-id_1546	32640245	2021-09-15	2021-09-19
lexisOnTextAE-id_2630	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32640245/spans/440-447	lexisDic-id_1395	Dic-id_1423	32640245	2021-09-15	2021-09-19
lexisOnTextAE-id_2631	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32640245/spans/468-472	lexisDic-id_257	Dic-id_257	32640245	2021-09-15	2021-09-19
lexisOnTextAE-id_2632	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32640245/spans/485-492	lexisDic-id_63	Dic-id_63	32640245	2021-09-15	2021-09-19
lexisOnTextAE-id_2633	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32640245/spans/493-505	lexisDic-id_439	Dic-id_452	32640245	2021-09-15	2021-09-19
lexisOnTextAE-id_2634	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32640245/spans/513-525	lexisDic-id_1518	Dic-id_1547	32640245	2021-09-15	2021-09-19
lexisOnTextAE-id_2635	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32640245/spans/535-544	lexisDic-id_1447	Dic-id_1475	32640245	2021-09-15	2021-09-19
lexisOnTextAE-id_2636	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32640245/spans/605-615	lexisDic-id_926	Dic-id_947	32640245	2021-09-15	2021-09-19
lexisOnTextAE-id_2637	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32640245/spans/620-631	lexisDic-id_1519	Dic-id_1548	32640245	2021-09-15	2021-09-19
lexisOnTextAE-id_2638	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/32640245/spans/632-640	lexisDic-id_1520	Dic-id_1549	32640245	2021-09-15	2021-09-19
lexisOnTextAE-id_2639	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/19867178/spans/148-159	lexisDic-id_1521	Dic-id_1550	32640245	2021-09-15	2021-09-19
lexisOnTextAE-id_2640	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/19867178/spans/167-179	lexisDic-id_1522	Dic-id_1551	32640245	2021-09-15	2021-09-19
lexisOnTextAE-id_2641	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/19867178/spans/167-179	lexisDic-id_907	Dic-id_928	32640245	2021-09-15	2021-09-19
lexisOnTextAE-id_2642	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/19867178/spans/183-189	lexisDic-id_1523	Dic-id_1552	32640245	2021-09-15	2021-09-19
lexisOnTextAE-id_2643	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/19867178/spans/208-222	lexisDic-id_1524	Dic-id_1553	32640245	2021-09-15	2021-09-19
lexisOnTextAE-id_2644	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/19867178/spans/223-231	lexisDic-id_1525	Dic-id_1554	32640245	2021-09-15	2021-09-19
lexisOnTextAE-id_2645	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/19867178/spans/232-242	lexisDic-id_866	Dic-id_887	32640245	2021-09-15	2021-09-19
lexisOnTextAE-id_2646	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/19867178/spans/248-271	lexisDic-id_1526	Dic-id_1555	32640245	2021-09-15	2021-09-19
lexisOnTextAE-id_2647	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/19867178/spans/273-290	lexisDic-id_1527	Dic-id_1556	32640245	2021-09-15	2021-09-19
lexisOnTextAE-id_2648	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/19867178/spans/300-316	lexisDic-id_1528	Dic-id_1557	32640245	2021-09-15	2021-09-19
lexisOnTextAE-id_2649	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/19867178/spans/318-334	lexisDic-id_1529	Dic-id_1558	32640245	2021-09-15	2021-09-19
lexisOnTextAE-id_2650	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/19867178/spans/360-366	lexisDic-id_1530	Dic-id_1559	32640245	2021-09-15	2021-09-19
lexisOnTextAE-id_2651	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/19867178/spans/370-372	lexisDic-id_255	Dic-id_255	32640245	2021-09-15	2021-09-19
lexisOnTextAE-id_2652	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/19867178/spans/373-393	lexisDic-id_1531	Dic-id_1560	32640245	2021-09-15	2021-09-19
lexisOnTextAE-id_2653	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/19867178/spans/408-416	lexisDic-id_1532	Dic-id_1561	32640245	2021-09-15	2021-09-19
lexisOnTextAE-id_2654	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/19867178/spans/417-421	lexisDic-id_1533	Dic-id_1562	32640245	2021-09-15	2021-09-19
lexisOnTextAE-id_2655	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/19867178/spans/417-421	lexisDic-id_1534	Dic-id_1563	32640245	2021-09-15	2021-09-19
lexisOnTextAE-id_2656	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/19867178/spans/429-443	lexisDic-id_1524	Dic-id_1553	32640245	2021-09-15	2021-09-19
lexisOnTextAE-id_2657	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/19867178/spans/452-463	lexisDic-id_1452	Dic-id_1480	32640245	2021-09-15	2021-09-19
lexisOnTextAE-id_2658	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/19867178/spans/706-732	lexisDic-id_1535	Dic-id_1564	19867178	2021-09-15	2021-09-19
lexisOnTextAE-id_2659	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/19867178/spans/739-747	lexisDic-id_1536	Dic-id_1565	19867178	2021-09-15	2021-09-19
lexisOnTextAE-id_2660	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/19867178/spans/750-755	lexisDic-id_323	Dic-id_323	19867178	2021-09-15	2021-09-19
lexisOnTextAE-id_2661	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/19867178/spans/756-765	lexisDic-id_378	Dic-id_389	19867178	2021-09-15	2021-09-19
lexisOnTextAE-id_2662	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/19867178/spans/769-772	lexisDic-id_213	Dic-id_361	19867178	2021-09-15	2021-09-19
lexisOnTextAE-id_2663	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/19867178/spans/779-785	lexisDic-id_1537	Dic-id_1566	19867178	2021-09-15	2021-09-19
lexisOnTextAE-id_2664	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/19867178/spans/779-785	lexisDic-id_1537	Dic-id_1567	19867178	2021-09-15	2021-09-19
lexisOnTextAE-id_2665	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/19867178/spans/834-842	lexisDic-id_1525	Dic-id_1554	19867178	2021-09-15	2021-09-19
lexisOnTextAE-id_2666	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/19867178/spans/843-860	lexisDic-id_1538	Dic-id_1568	19867178	2021-09-15	2021-09-19
lexisOnTextAE-id_2667	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/19867178/spans/956-975	lexisDic-id_1539	Dic-id_1569	19867178	2021-09-15	2021-09-19
lexisOnTextAE-id_2668	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/19867178/spans/983-991	lexisDic-id_1536	Dic-id_1565	19867178	2021-09-15	2021-09-19
lexisOnTextAE-id_2669	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/19867178/spans/995-1015	lexisDic-id_1540	Dic-id_1570	19867178	2021-09-15	2021-09-19
lexisOnTextAE-id_2670	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/19867178/spans/1019-1023	lexisDic-id_932	Dic-id_953	19867178	2021-09-15	2021-09-19
lexisOnTextAE-id_2671	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/19867178/spans/1028-1033	lexisDic-id_1541	Dic-id_1571	19867178	2021-09-15	2021-09-19
lexisOnTextAE-id_2672	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/19867178/spans/1034-1042	lexisDic-id_1542	Dic-id_1572	19867178	2021-09-15	2021-09-19
lexisOnTextAE-id_2673	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/19867178/spans/1046-1050	lexisDic-id_1543	Dic-id_1573	19867178	2021-09-15	2021-09-19
lexisOnTextAE-id_2674	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/19867178/spans/1046-1050	lexisDic-id_1544	Dic-id_1574	19867178	2021-09-15	2021-09-19
lexisOnTextAE-id_2675	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/19867178/spans/1056-1072	lexisDic-id_1545	Dic-id_1575	19867178	2021-09-15	2021-09-19
lexisOnTextAE-id_2676	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/19867178/spans/1056-1072	lexisDic-id_1545	Dic-id_1576	19867178	2021-09-15	2021-09-19
lexisOnTextAE-id_2677	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/19867178/spans/1073-1082	lexisDic-id_1546	Dic-id_1577	19867178	2021-09-15	2021-09-19
lexisOnTextAE-id_2678	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/19867178/spans/1086-1111	lexisDic-id_1547	Dic-id_1578	19867178	2021-09-15	2021-09-19
lexisOnTextAE-id_2679	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/19867178/spans/1115-1119	lexisDic-id_932	Dic-id_953	19867178	2021-09-15	2021-09-19
lexisOnTextAE-id_2680	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/19867178/spans/1124-1134	lexisDic-id_1548	Dic-id_1579	19867178	2021-09-15	2021-09-19
lexisOnTextAE-id_2681	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/19867178/spans/1135-1143	lexisDic-id_1542	Dic-id_1572	19867178	2021-09-15	2021-09-19
lexisOnTextAE-id_2682	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/19867178/spans/1147-1151	lexisDic-id_1543	Dic-id_1573	19867178	2021-09-15	2021-09-19
lexisOnTextAE-id_2683	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/19867178/spans/1147-1151	lexisDic-id_1544	Dic-id_1574	19867178	2021-09-15	2021-09-19
lexisOnTextAE-id_2684	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/19867178/spans/1157-1173	lexisDic-id_1545	Dic-id_1575	19867178	2021-09-15	2021-09-19
lexisOnTextAE-id_2685	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/19867178/spans/1157-1173	lexisDic-id_1545	Dic-id_1576	19867178	2021-09-15	2021-09-19
lexisOnTextAE-id_2686	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/19867178/spans/1180-1187	lexisDic-id_1549	Dic-id_1580	19867178	2021-09-15	2021-09-19
lexisOnTextAE-id_2687	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/19867178/spans/1188-1200	lexisDic-id_1550	Dic-id_1581	19867178	2021-09-15	2021-09-19
lexisOnTextAE-id_2688	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/19867178/spans/1205-1225	lexisDic-id_1551	Dic-id_1582	19867178	2021-09-15	2021-09-19
lexisOnTextAE-id_2689	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/19867178/spans/1235-1248	lexisDic-id_1552	Dic-id_1583	19867178	2021-09-15	2021-09-19
lexisOnTextAE-id_2690	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/19867178/spans/1276-1292	lexisDic-id_1545	Dic-id_1575	19867178	2021-09-15	2021-09-19
lexisOnTextAE-id_2691	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/19867178/spans/1276-1292	lexisDic-id_1545	Dic-id_1576	19867178	2021-09-15	2021-09-19
lexisOnTextAE-id_2692	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/19867178/spans/1296-1307	lexisDic-id_1553	Dic-id_1584	19867178	2021-09-15	2021-09-19
lexisOnTextAE-id_2693	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/19867178/spans/1308-1315	lexisDic-id_1554	Dic-id_1585	19867178	2021-09-15	2021-09-19
lexisOnTextAE-id_2694	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/19867178/spans/1308-1315	lexisDic-id_1555	Dic-id_1586	19867178	2021-09-15	2021-09-19
lexisOnTextAE-id_2695	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/19867178/spans/1330-1355	lexisDic-id_1556	Dic-id_1587	19867178	2021-09-15	2021-09-19
lexisOnTextAE-id_2696	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/19867178/spans/1348-1355	lexisDic-id_1557	Dic-id_1588	19867178	2021-09-15	2021-09-19
lexisOnTextAE-id_2697	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/19867178/spans/1361-1368	lexisDic-id_1558	Dic-id_1589	19867178	2021-09-15	2021-09-19
lexisOnTextAE-id_2698	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/19867178/spans/1369-1375	lexisDic-id_1559	Dic-id_1590	19867178	2021-09-15	2021-09-19
lexisOnTextAE-id_2699	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/19867178/spans/1376-1385	lexisDic-id_1560	Dic-id_1591	19867178	2021-09-15	2021-09-19
lexisOnTextAE-id_2700	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/19867178/spans/1386-1391	lexisDic-id_704	Dic-id_731	19867178	2021-09-15	2021-09-19
lexisOnTextAE-id_2701	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/19867178/spans/1396-1401	lexisDic-id_1561	Dic-id_1592	19867178	2021-09-15	2021-09-19
lexisOnTextAE-id_2702	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/19867178/spans/1406-1420	lexisDic-id_1562	Dic-id_1593	19867178	2021-09-15	2021-09-19
lexisOnTextAE-id_2703	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/19867178/spans/1421-1425	lexisDic-id_541	Dic-id_556	19867178	2021-09-15	2021-09-19
lexisOnTextAE-id_2704	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/19867178/spans/1440-1447	lexisDic-id_1549	Dic-id_1580	19867178	2021-09-15	2021-09-19
lexisOnTextAE-id_2705	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/19867178/spans/1470-1476	lexisDic-id_76	Dic-id_76	19867178	2021-09-15	2021-09-19
lexisOnTextAE-id_2706	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/19867178/spans/1500-1507	lexisDic-id_1563	Dic-id_1594	19867178	2021-09-15	2021-09-19
lexisOnTextAE-id_2707	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/19867178/spans/1519-1522	lexisDic-id_553	Dic-id_568	19867178	2021-09-15	2021-09-19
lexisOnTextAE-id_2708	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/19867178/spans/1547-1558	lexisDic-id_1452	Dic-id_1480	19867178	2021-09-15	2021-09-19
lexisOnTextAE-id_2709	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/29152168/spans/162-167	lexisDic-id_1564	Dic-id_1595	29152168	2021-09-15	2021-09-19
lexisOnTextAE-id_2710	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/29152168/spans/168-172	lexisDic-id_257	Dic-id_257	29152168	2021-09-15	2021-09-19
lexisOnTextAE-id_2711	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/29152168/spans/173-180	lexisDic-id_1565	Dic-id_1596	29152168	2021-09-15	2021-09-19
lexisOnTextAE-id_2712	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/29152168/spans/190-201	lexisDic-id_1566	Dic-id_1597	29152168	2021-09-15	2021-09-19
lexisOnTextAE-id_2713	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/29152168/spans/214-220	lexisDic-id_397	Dic-id_408	29152168	2021-09-15	2021-09-19
lexisOnTextAE-id_2714	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/29152168/spans/238-252	lexisDic-id_1567	Dic-id_1598	29152168	2021-09-15	2021-09-19
lexisOnTextAE-id_2715	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/29152168/spans/271-288	lexisDic-id_1568	Dic-id_1599	29152168	2021-09-15	2021-09-19
lexisOnTextAE-id_2716	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/29152168/spans/289-295	lexisDic-id_1569	Dic-id_1600	29152168	2021-09-15	2021-09-19
lexisOnTextAE-id_2717	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/29152168/spans/695-705	lexisDic-id_1570	Dic-id_1601	29152168	2021-09-15	2021-09-19
lexisOnTextAE-id_2718	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/29152168/spans/706-723	lexisDic-id_1571	Dic-id_1602	29152168	2021-09-15	2021-09-19
lexisOnTextAE-id_2719	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/29152168/spans/724-744	lexisDic-id_1572	Dic-id_1603	29152168	2021-09-15	2021-09-19
lexisOnTextAE-id_2720	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/29152168/spans/752-763	lexisDic-id_1566	Dic-id_1597	29152168	2021-09-15	2021-09-19
lexisOnTextAE-id_2721	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/29152168/spans/775-781	lexisDic-id_1573	Dic-id_1604	29152168	2021-09-15	2021-09-19
lexisOnTextAE-id_2722	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/29152168/spans/783-799	lexisDic-id_1574	Dic-id_1605	29152168	2021-09-15	2021-09-19
lexisOnTextAE-id_2723	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/29152168/spans/805-817	lexisDic-id_1575	Dic-id_1606	29152168	2021-09-15	2021-09-19
lexisOnTextAE-id_2724	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/29152168/spans/836-850	lexisDic-id_1576	Dic-id_1607	29152168	2021-09-15	2021-09-19
lexisOnTextAE-id_2725	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/29152168/spans/1048-1061	lexisDic-id_1577	Dic-id_1608	29152168	2021-09-15	2021-09-19
lexisOnTextAE-id_2726	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/29152168/spans/1062-1069	lexisDic-id_1392	Dic-id_1420	29152168	2021-09-15	2021-09-19
lexisOnTextAE-id_2727	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/29152168/spans/1099-1103	lexisDic-id_257	Dic-id_257	29152168	2021-09-15	2021-09-19
lexisOnTextAE-id_2728	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/29152168/spans/1108-1119	lexisDic-id_1578	Dic-id_1609	29152168	2021-09-15	2021-09-19
lexisOnTextAE-id_2729	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/29152168/spans/1138-1144	lexisDic-id_1573	Dic-id_1604	29152168	2021-09-15	2021-09-19
lexisOnTextAE-id_2730	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/29152168/spans/1145-1152	lexisDic-id_1579	Dic-id_1610	29152168	2021-09-15	2021-09-19
lexisOnTextAE-id_2731	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/29152168/spans/1310-1322	lexisDic-id_1586	Dic-id_1617	29152168	2021-09-15	2021-09-19
lexisOnTextAE-id_2732	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/29152168/spans/1329-1337	lexisDic-id_1580	Dic-id_1611	29152168	2021-09-15	2021-09-19
lexisOnTextAE-id_2733	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/29152168/spans/1348-1354	lexisDic-id_1581	Dic-id_1612	29152168	2021-09-15	2021-09-19
lexisOnTextAE-id_2734	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/29152168/spans/1355-1360	lexisDic-id_1564	Dic-id_1595	29152168	2021-09-15	2021-09-19
lexisOnTextAE-id_2735	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/29152168/spans/1398-1409	lexisDic-id_1582	Dic-id_1613	29152168	2021-09-15	2021-09-19
lexisOnTextAE-id_2736	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/29152168/spans/1414-1420	lexisDic-id_1573	Dic-id_1604	29152168	2021-09-15	2021-09-19
lexisOnTextAE-id_2737	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/29152168/spans/1421-1426	lexisDic-id_1583	Dic-id_1614	29152168	2021-09-15	2021-09-19
lexisOnTextAE-id_2738	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/29152168/spans/1437-1446	lexisDic-id_1584	Dic-id_1615	29152168	2021-09-15	2021-09-19
lexisOnTextAE-id_2739	https://pubannotation.org/projects/Zoonoses/docs/sourcedb/PubMed/sourceid/29152168/spans/1447-1453	lexisDic-id_1573	Dic-id_1604	29152168	2021-09-15	2021-09-19
